,depth_map,mask_right,annotations,mask_left
1745,depth_map_1745.npy,right_1745.npy,annot_1745.json,left_1745.npy
1746,depth_map_1746.npy,right_1746.npy,annot_1746.json,left_1746.npy
1747,depth_map_1747.npy,right_1747.npy,annot_1747.json,left_1747.npy
1748,depth_map_1748.npy,right_1748.npy,annot_1748.json,left_1748.npy
1749,depth_map_1749.npy,right_1749.npy,annot_1749.json,left_1749.npy
1750,depth_map_1750.npy,right_1750.npy,annot_1750.json,left_1750.npy
1751,depth_map_1751.npy,right_1751.npy,annot_1751.json,left_1751.npy
1752,depth_map_1752.npy,right_1752.npy,annot_1752.json,left_1752.npy
1753,depth_map_1753.npy,right_1753.npy,annot_1753.json,left_1753.npy
1754,depth_map_1754.npy,right_1754.npy,annot_1754.json,left_1754.npy
1755,depth_map_1755.npy,right_1755.npy,annot_1755.json,left_1755.npy
1756,depth_map_1756.npy,right_1756.npy,annot_1756.json,left_1756.npy
1757,depth_map_1757.npy,right_1757.npy,annot_1757.json,left_1757.npy
1758,depth_map_1758.npy,right_1758.npy,annot_1758.json,left_1758.npy
1759,depth_map_1759.npy,right_1759.npy,annot_1759.json,left_1759.npy
1760,depth_map_1760.npy,right_1760.npy,annot_1760.json,left_1760.npy
1761,depth_map_1761.npy,right_1761.npy,annot_1761.json,left_1761.npy
1762,depth_map_1762.npy,right_1762.npy,annot_1762.json,left_1762.npy
1763,depth_map_1763.npy,right_1763.npy,annot_1763.json,left_1763.npy
1764,depth_map_1764.npy,right_1764.npy,annot_1764.json,left_1764.npy
1765,depth_map_1765.npy,right_1765.npy,annot_1765.json,left_1765.npy
1766,depth_map_1766.npy,right_1766.npy,annot_1766.json,left_1766.npy
1767,depth_map_1767.npy,right_1767.npy,annot_1767.json,left_1767.npy
1768,depth_map_1768.npy,right_1768.npy,annot_1768.json,left_1768.npy
1769,depth_map_1769.npy,right_1769.npy,annot_1769.json,left_1769.npy
1770,depth_map_1770.npy,right_1770.npy,annot_1770.json,left_1770.npy
1771,depth_map_1771.npy,right_1771.npy,annot_1771.json,left_1771.npy
1772,depth_map_1772.npy,right_1772.npy,annot_1772.json,left_1772.npy
1773,depth_map_1773.npy,right_1773.npy,annot_1773.json,left_1773.npy
1774,depth_map_1774.npy,right_1774.npy,annot_1774.json,left_1774.npy
1775,depth_map_1775.npy,right_1775.npy,annot_1775.json,left_1775.npy
1776,depth_map_1776.npy,right_1776.npy,annot_1776.json,left_1776.npy
1777,depth_map_1777.npy,right_1777.npy,annot_1777.json,left_1777.npy
1778,depth_map_1778.npy,right_1778.npy,annot_1778.json,left_1778.npy
1779,depth_map_1779.npy,right_1779.npy,annot_1779.json,left_1779.npy
1780,depth_map_1780.npy,right_1780.npy,annot_1780.json,left_1780.npy
1781,depth_map_1781.npy,right_1781.npy,annot_1781.json,left_1781.npy
1782,depth_map_1782.npy,right_1782.npy,annot_1782.json,left_1782.npy
1783,depth_map_1783.npy,right_1783.npy,annot_1783.json,left_1783.npy
1784,depth_map_1784.npy,right_1784.npy,annot_1784.json,left_1784.npy
1785,depth_map_1785.npy,right_1785.npy,annot_1785.json,left_1785.npy
1786,depth_map_1786.npy,right_1786.npy,annot_1786.json,left_1786.npy
1787,depth_map_1787.npy,right_1787.npy,annot_1787.json,left_1787.npy
1788,depth_map_1788.npy,right_1788.npy,annot_1788.json,left_1788.npy
1789,depth_map_1789.npy,right_1789.npy,annot_1789.json,left_1789.npy
1790,depth_map_1790.npy,right_1790.npy,annot_1790.json,left_1790.npy
1791,depth_map_1791.npy,right_1791.npy,annot_1791.json,left_1791.npy
1792,depth_map_1792.npy,right_1792.npy,annot_1792.json,left_1792.npy
1793,depth_map_1793.npy,right_1793.npy,annot_1793.json,left_1793.npy
1794,depth_map_1794.npy,right_1794.npy,annot_1794.json,left_1794.npy
1795,depth_map_1795.npy,right_1795.npy,annot_1795.json,left_1795.npy
1796,depth_map_1796.npy,right_1796.npy,annot_1796.json,left_1796.npy
1797,depth_map_1797.npy,right_1797.npy,annot_1797.json,left_1797.npy
1798,depth_map_1798.npy,right_1798.npy,annot_1798.json,left_1798.npy
1799,depth_map_1799.npy,right_1799.npy,annot_1799.json,left_1799.npy
1800,depth_map_1800.npy,right_1800.npy,annot_1800.json,left_1800.npy
1801,depth_map_1801.npy,right_1801.npy,annot_1801.json,left_1801.npy
1802,depth_map_1802.npy,right_1802.npy,annot_1802.json,left_1802.npy
1803,depth_map_1803.npy,right_1803.npy,annot_1803.json,left_1803.npy
1804,depth_map_1804.npy,right_1804.npy,annot_1804.json,left_1804.npy
1805,depth_map_1805.npy,right_1805.npy,annot_1805.json,left_1805.npy
1806,depth_map_1806.npy,right_1806.npy,annot_1806.json,left_1806.npy
1807,depth_map_1807.npy,right_1807.npy,annot_1807.json,left_1807.npy
1808,depth_map_1808.npy,right_1808.npy,annot_1808.json,left_1808.npy
1809,depth_map_1809.npy,right_1809.npy,annot_1809.json,left_1809.npy
1810,depth_map_1810.npy,right_1810.npy,annot_1810.json,left_1810.npy
1811,depth_map_1811.npy,right_1811.npy,annot_1811.json,left_1811.npy
1812,depth_map_1812.npy,right_1812.npy,annot_1812.json,left_1812.npy
1813,depth_map_1813.npy,right_1813.npy,annot_1813.json,left_1813.npy
1814,depth_map_1814.npy,right_1814.npy,annot_1814.json,left_1814.npy
1815,depth_map_1815.npy,right_1815.npy,annot_1815.json,left_1815.npy
1816,depth_map_1816.npy,right_1816.npy,annot_1816.json,left_1816.npy
1817,depth_map_1817.npy,right_1817.npy,annot_1817.json,left_1817.npy
1818,depth_map_1818.npy,right_1818.npy,annot_1818.json,left_1818.npy
1819,depth_map_1819.npy,right_1819.npy,annot_1819.json,left_1819.npy
1820,depth_map_1820.npy,right_1820.npy,annot_1820.json,left_1820.npy
1821,depth_map_1821.npy,right_1821.npy,annot_1821.json,left_1821.npy
1822,depth_map_1822.npy,right_1822.npy,annot_1822.json,left_1822.npy
1823,depth_map_1823.npy,right_1823.npy,annot_1823.json,left_1823.npy
1824,depth_map_1824.npy,right_1824.npy,annot_1824.json,left_1824.npy
1825,depth_map_1825.npy,right_1825.npy,annot_1825.json,left_1825.npy
1826,depth_map_1826.npy,right_1826.npy,annot_1826.json,left_1826.npy
1827,depth_map_1827.npy,right_1827.npy,annot_1827.json,left_1827.npy
1828,depth_map_1828.npy,right_1828.npy,annot_1828.json,left_1828.npy
1829,depth_map_1829.npy,right_1829.npy,annot_1829.json,left_1829.npy
1830,depth_map_1830.npy,right_1830.npy,annot_1830.json,left_1830.npy
1831,depth_map_1831.npy,right_1831.npy,annot_1831.json,left_1831.npy
1832,depth_map_1832.npy,right_1832.npy,annot_1832.json,left_1832.npy
1833,depth_map_1833.npy,right_1833.npy,annot_1833.json,left_1833.npy
1834,depth_map_1834.npy,right_1834.npy,annot_1834.json,left_1834.npy
1835,depth_map_1835.npy,right_1835.npy,annot_1835.json,left_1835.npy
1836,depth_map_1836.npy,right_1836.npy,annot_1836.json,left_1836.npy
1837,depth_map_1837.npy,right_1837.npy,annot_1837.json,left_1837.npy
1838,depth_map_1838.npy,right_1838.npy,annot_1838.json,left_1838.npy
1839,depth_map_1839.npy,right_1839.npy,annot_1839.json,left_1839.npy
1840,depth_map_1840.npy,right_1840.npy,annot_1840.json,left_1840.npy
1841,depth_map_1841.npy,right_1841.npy,annot_1841.json,left_1841.npy
1842,depth_map_1842.npy,right_1842.npy,annot_1842.json,left_1842.npy
1843,depth_map_1843.npy,right_1843.npy,annot_1843.json,left_1843.npy
1844,depth_map_1844.npy,right_1844.npy,annot_1844.json,left_1844.npy
1845,depth_map_1845.npy,right_1845.npy,annot_1845.json,left_1845.npy
1846,depth_map_1846.npy,right_1846.npy,annot_1846.json,left_1846.npy
1847,depth_map_1847.npy,right_1847.npy,annot_1847.json,left_1847.npy
1848,depth_map_1848.npy,right_1848.npy,annot_1848.json,left_1848.npy
1849,depth_map_1849.npy,right_1849.npy,annot_1849.json,left_1849.npy
1850,depth_map_1850.npy,right_1850.npy,annot_1850.json,left_1850.npy
1851,depth_map_1851.npy,right_1851.npy,annot_1851.json,left_1851.npy
1852,depth_map_1852.npy,right_1852.npy,annot_1852.json,left_1852.npy
1853,depth_map_1853.npy,right_1853.npy,annot_1853.json,left_1853.npy
1854,depth_map_1854.npy,right_1854.npy,annot_1854.json,left_1854.npy
1855,depth_map_1855.npy,right_1855.npy,annot_1855.json,left_1855.npy
1856,depth_map_1856.npy,right_1856.npy,annot_1856.json,left_1856.npy
1857,depth_map_1857.npy,right_1857.npy,annot_1857.json,left_1857.npy
1858,depth_map_1858.npy,right_1858.npy,annot_1858.json,left_1858.npy
1859,depth_map_1859.npy,right_1859.npy,annot_1859.json,left_1859.npy
1860,depth_map_1860.npy,right_1860.npy,annot_1860.json,left_1860.npy
1861,depth_map_1861.npy,right_1861.npy,annot_1861.json,left_1861.npy
1862,depth_map_1862.npy,right_1862.npy,annot_1862.json,left_1862.npy
1863,depth_map_1863.npy,right_1863.npy,annot_1863.json,left_1863.npy
1864,depth_map_1864.npy,right_1864.npy,annot_1864.json,left_1864.npy
1865,depth_map_1865.npy,right_1865.npy,annot_1865.json,left_1865.npy
1866,depth_map_1866.npy,right_1866.npy,annot_1866.json,left_1866.npy
1867,depth_map_1867.npy,right_1867.npy,annot_1867.json,left_1867.npy
1868,depth_map_1868.npy,right_1868.npy,annot_1868.json,left_1868.npy
1869,depth_map_1869.npy,right_1869.npy,annot_1869.json,left_1869.npy
1870,depth_map_1870.npy,right_1870.npy,annot_1870.json,left_1870.npy
1871,depth_map_1871.npy,right_1871.npy,annot_1871.json,left_1871.npy
1872,depth_map_1872.npy,right_1872.npy,annot_1872.json,left_1872.npy
1873,depth_map_1873.npy,right_1873.npy,annot_1873.json,left_1873.npy
1874,depth_map_1874.npy,right_1874.npy,annot_1874.json,left_1874.npy
1875,depth_map_1875.npy,right_1875.npy,annot_1875.json,left_1875.npy
1876,depth_map_1876.npy,right_1876.npy,annot_1876.json,left_1876.npy
1877,depth_map_1877.npy,right_1877.npy,annot_1877.json,left_1877.npy
1878,depth_map_1878.npy,right_1878.npy,annot_1878.json,left_1878.npy
1879,depth_map_1879.npy,right_1879.npy,annot_1879.json,left_1879.npy
1880,depth_map_1880.npy,right_1880.npy,annot_1880.json,left_1880.npy
1881,depth_map_1881.npy,right_1881.npy,annot_1881.json,left_1881.npy
1882,depth_map_1882.npy,right_1882.npy,annot_1882.json,left_1882.npy
1883,depth_map_1883.npy,right_1883.npy,annot_1883.json,left_1883.npy
1884,depth_map_1884.npy,right_1884.npy,annot_1884.json,left_1884.npy
1885,depth_map_1885.npy,right_1885.npy,annot_1885.json,left_1885.npy
1886,depth_map_1886.npy,right_1886.npy,annot_1886.json,left_1886.npy
1887,depth_map_1887.npy,right_1887.npy,annot_1887.json,left_1887.npy
1888,depth_map_1888.npy,right_1888.npy,annot_1888.json,left_1888.npy
1889,depth_map_1889.npy,right_1889.npy,annot_1889.json,left_1889.npy
1890,depth_map_1890.npy,right_1890.npy,annot_1890.json,left_1890.npy
1891,depth_map_1891.npy,right_1891.npy,annot_1891.json,left_1891.npy
1892,depth_map_1892.npy,right_1892.npy,annot_1892.json,left_1892.npy
1893,depth_map_1893.npy,right_1893.npy,annot_1893.json,left_1893.npy
1894,depth_map_1894.npy,right_1894.npy,annot_1894.json,left_1894.npy
1895,depth_map_1895.npy,right_1895.npy,annot_1895.json,left_1895.npy
1896,depth_map_1896.npy,right_1896.npy,annot_1896.json,left_1896.npy
1897,depth_map_1897.npy,right_1897.npy,annot_1897.json,left_1897.npy
1898,depth_map_1898.npy,right_1898.npy,annot_1898.json,left_1898.npy
1899,depth_map_1899.npy,right_1899.npy,annot_1899.json,left_1899.npy
1900,depth_map_1900.npy,right_1900.npy,annot_1900.json,left_1900.npy
1901,depth_map_1901.npy,right_1901.npy,annot_1901.json,left_1901.npy
1902,depth_map_1902.npy,right_1902.npy,annot_1902.json,left_1902.npy
1903,depth_map_1903.npy,right_1903.npy,annot_1903.json,left_1903.npy
1904,depth_map_1904.npy,right_1904.npy,annot_1904.json,left_1904.npy
1905,depth_map_1905.npy,right_1905.npy,annot_1905.json,left_1905.npy
1906,depth_map_1906.npy,right_1906.npy,annot_1906.json,left_1906.npy
1907,depth_map_1907.npy,right_1907.npy,annot_1907.json,left_1907.npy
1908,depth_map_1908.npy,right_1908.npy,annot_1908.json,left_1908.npy
1909,depth_map_1909.npy,right_1909.npy,annot_1909.json,left_1909.npy
1910,depth_map_1910.npy,right_1910.npy,annot_1910.json,left_1910.npy
1911,depth_map_1911.npy,right_1911.npy,annot_1911.json,left_1911.npy
1912,depth_map_1912.npy,right_1912.npy,annot_1912.json,left_1912.npy
1913,depth_map_1913.npy,right_1913.npy,annot_1913.json,left_1913.npy
1914,depth_map_1914.npy,right_1914.npy,annot_1914.json,left_1914.npy
1915,depth_map_1915.npy,right_1915.npy,annot_1915.json,left_1915.npy
1916,depth_map_1916.npy,right_1916.npy,annot_1916.json,left_1916.npy
1917,depth_map_1917.npy,right_1917.npy,annot_1917.json,left_1917.npy
1918,depth_map_1918.npy,right_1918.npy,annot_1918.json,left_1918.npy
1919,depth_map_1919.npy,right_1919.npy,annot_1919.json,left_1919.npy
1920,depth_map_1920.npy,right_1920.npy,annot_1920.json,left_1920.npy
1921,depth_map_1921.npy,right_1921.npy,annot_1921.json,left_1921.npy
1922,depth_map_1922.npy,right_1922.npy,annot_1922.json,left_1922.npy
1923,depth_map_1923.npy,right_1923.npy,annot_1923.json,left_1923.npy
1924,depth_map_1924.npy,right_1924.npy,annot_1924.json,left_1924.npy
1925,depth_map_1925.npy,right_1925.npy,annot_1925.json,left_1925.npy
1926,depth_map_1926.npy,right_1926.npy,annot_1926.json,left_1926.npy
1927,depth_map_1927.npy,right_1927.npy,annot_1927.json,left_1927.npy
1928,depth_map_1928.npy,right_1928.npy,annot_1928.json,left_1928.npy
1929,depth_map_1929.npy,right_1929.npy,annot_1929.json,left_1929.npy
1930,depth_map_1930.npy,right_1930.npy,annot_1930.json,left_1930.npy
1931,depth_map_1931.npy,right_1931.npy,annot_1931.json,left_1931.npy
1932,depth_map_1932.npy,right_1932.npy,annot_1932.json,left_1932.npy
1933,depth_map_1933.npy,right_1933.npy,annot_1933.json,left_1933.npy
1934,depth_map_1934.npy,right_1934.npy,annot_1934.json,left_1934.npy
1935,depth_map_1935.npy,right_1935.npy,annot_1935.json,left_1935.npy
1936,depth_map_1936.npy,right_1936.npy,annot_1936.json,left_1936.npy
1937,depth_map_1937.npy,right_1937.npy,annot_1937.json,left_1937.npy
1938,depth_map_1938.npy,right_1938.npy,annot_1938.json,left_1938.npy
1939,depth_map_1939.npy,right_1939.npy,annot_1939.json,left_1939.npy
1940,depth_map_1940.npy,right_1940.npy,annot_1940.json,left_1940.npy
1941,depth_map_1941.npy,right_1941.npy,annot_1941.json,left_1941.npy
1942,depth_map_1942.npy,right_1942.npy,annot_1942.json,left_1942.npy
1943,depth_map_1943.npy,right_1943.npy,annot_1943.json,left_1943.npy
1944,depth_map_1944.npy,right_1944.npy,annot_1944.json,left_1944.npy
1945,depth_map_1945.npy,right_1945.npy,annot_1945.json,left_1945.npy
1946,depth_map_1946.npy,right_1946.npy,annot_1946.json,left_1946.npy
1947,depth_map_1947.npy,right_1947.npy,annot_1947.json,left_1947.npy
1948,depth_map_1948.npy,right_1948.npy,annot_1948.json,left_1948.npy
1949,depth_map_1949.npy,right_1949.npy,annot_1949.json,left_1949.npy
1950,depth_map_1950.npy,right_1950.npy,annot_1950.json,left_1950.npy
1951,depth_map_1951.npy,right_1951.npy,annot_1951.json,left_1951.npy
1952,depth_map_1952.npy,right_1952.npy,annot_1952.json,left_1952.npy
1953,depth_map_1953.npy,right_1953.npy,annot_1953.json,left_1953.npy
1954,depth_map_1954.npy,right_1954.npy,annot_1954.json,left_1954.npy
1955,depth_map_1955.npy,right_1955.npy,annot_1955.json,left_1955.npy
1956,depth_map_1956.npy,right_1956.npy,annot_1956.json,left_1956.npy
1957,depth_map_1957.npy,right_1957.npy,annot_1957.json,left_1957.npy
1958,depth_map_1958.npy,right_1958.npy,annot_1958.json,left_1958.npy
1959,depth_map_1959.npy,right_1959.npy,annot_1959.json,left_1959.npy
1960,depth_map_1960.npy,right_1960.npy,annot_1960.json,left_1960.npy
1961,depth_map_1961.npy,right_1961.npy,annot_1961.json,left_1961.npy
1962,depth_map_1962.npy,right_1962.npy,annot_1962.json,left_1962.npy
1963,depth_map_1963.npy,right_1963.npy,annot_1963.json,left_1963.npy
1964,depth_map_1964.npy,right_1964.npy,annot_1964.json,left_1964.npy
1965,depth_map_1965.npy,right_1965.npy,annot_1965.json,left_1965.npy
1966,depth_map_1966.npy,right_1966.npy,annot_1966.json,left_1966.npy
1967,depth_map_1967.npy,right_1967.npy,annot_1967.json,left_1967.npy
1968,depth_map_1968.npy,right_1968.npy,annot_1968.json,left_1968.npy
1969,depth_map_1969.npy,right_1969.npy,annot_1969.json,left_1969.npy
1970,depth_map_1970.npy,right_1970.npy,annot_1970.json,left_1970.npy
1971,depth_map_1971.npy,right_1971.npy,annot_1971.json,left_1971.npy
1972,depth_map_1972.npy,right_1972.npy,annot_1972.json,left_1972.npy
1973,depth_map_1973.npy,right_1973.npy,annot_1973.json,left_1973.npy
1974,depth_map_1974.npy,right_1974.npy,annot_1974.json,left_1974.npy
1975,depth_map_1975.npy,right_1975.npy,annot_1975.json,left_1975.npy
1976,depth_map_1976.npy,right_1976.npy,annot_1976.json,left_1976.npy
1977,depth_map_1977.npy,right_1977.npy,annot_1977.json,left_1977.npy
1978,depth_map_1978.npy,right_1978.npy,annot_1978.json,left_1978.npy
1979,depth_map_1979.npy,right_1979.npy,annot_1979.json,left_1979.npy
1980,depth_map_1980.npy,right_1980.npy,annot_1980.json,left_1980.npy
1981,depth_map_1981.npy,right_1981.npy,annot_1981.json,left_1981.npy
1982,depth_map_1982.npy,right_1982.npy,annot_1982.json,left_1982.npy
1983,depth_map_1983.npy,right_1983.npy,annot_1983.json,left_1983.npy
1984,depth_map_1984.npy,right_1984.npy,annot_1984.json,left_1984.npy
1985,depth_map_1985.npy,right_1985.npy,annot_1985.json,left_1985.npy
1986,depth_map_1986.npy,right_1986.npy,annot_1986.json,left_1986.npy
1987,depth_map_1987.npy,right_1987.npy,annot_1987.json,left_1987.npy
1988,depth_map_1988.npy,right_1988.npy,annot_1988.json,left_1988.npy
1989,depth_map_1989.npy,right_1989.npy,annot_1989.json,left_1989.npy
1990,depth_map_1990.npy,right_1990.npy,annot_1990.json,left_1990.npy
1991,depth_map_1991.npy,right_1991.npy,annot_1991.json,left_1991.npy
1992,depth_map_1992.npy,right_1992.npy,annot_1992.json,left_1992.npy
1993,depth_map_1993.npy,right_1993.npy,annot_1993.json,left_1993.npy
1994,depth_map_1994.npy,right_1994.npy,annot_1994.json,left_1994.npy
1995,depth_map_1995.npy,right_1995.npy,annot_1995.json,left_1995.npy
1996,depth_map_1996.npy,right_1996.npy,annot_1996.json,left_1996.npy
1997,depth_map_1997.npy,right_1997.npy,annot_1997.json,left_1997.npy
1998,depth_map_1998.npy,right_1998.npy,annot_1998.json,left_1998.npy
1999,depth_map_1999.npy,right_1999.npy,annot_1999.json,left_1999.npy
2000,depth_map_2000.npy,right_2000.npy,annot_2000.json,left_2000.npy
2001,depth_map_2001.npy,right_2001.npy,annot_2001.json,left_2001.npy
2002,depth_map_2002.npy,right_2002.npy,annot_2002.json,left_2002.npy
2003,depth_map_2003.npy,right_2003.npy,annot_2003.json,left_2003.npy
2004,depth_map_2004.npy,right_2004.npy,annot_2004.json,left_2004.npy
2005,depth_map_2005.npy,right_2005.npy,annot_2005.json,left_2005.npy
2006,depth_map_2006.npy,right_2006.npy,annot_2006.json,left_2006.npy
2007,depth_map_2007.npy,right_2007.npy,annot_2007.json,left_2007.npy
2008,depth_map_2008.npy,right_2008.npy,annot_2008.json,left_2008.npy
2009,depth_map_2009.npy,right_2009.npy,annot_2009.json,left_2009.npy
2010,depth_map_2010.npy,right_2010.npy,annot_2010.json,left_2010.npy
2011,depth_map_2011.npy,right_2011.npy,annot_2011.json,left_2011.npy
2012,depth_map_2012.npy,right_2012.npy,annot_2012.json,left_2012.npy
2013,depth_map_2013.npy,right_2013.npy,annot_2013.json,left_2013.npy
2014,depth_map_2014.npy,right_2014.npy,annot_2014.json,left_2014.npy
2015,depth_map_2015.npy,right_2015.npy,annot_2015.json,left_2015.npy
2016,depth_map_2016.npy,right_2016.npy,annot_2016.json,left_2016.npy
2017,depth_map_2017.npy,right_2017.npy,annot_2017.json,left_2017.npy
2018,depth_map_2018.npy,right_2018.npy,annot_2018.json,left_2018.npy
2019,depth_map_2019.npy,right_2019.npy,annot_2019.json,left_2019.npy
2020,depth_map_2020.npy,right_2020.npy,annot_2020.json,left_2020.npy
2021,depth_map_2021.npy,right_2021.npy,annot_2021.json,left_2021.npy
2022,depth_map_2022.npy,right_2022.npy,annot_2022.json,left_2022.npy
2023,depth_map_2023.npy,right_2023.npy,annot_2023.json,left_2023.npy
2024,depth_map_2024.npy,right_2024.npy,annot_2024.json,left_2024.npy
2025,depth_map_2025.npy,right_2025.npy,annot_2025.json,left_2025.npy
2026,depth_map_2026.npy,right_2026.npy,annot_2026.json,left_2026.npy
2027,depth_map_2027.npy,right_2027.npy,annot_2027.json,left_2027.npy
2028,depth_map_2028.npy,right_2028.npy,annot_2028.json,left_2028.npy
2029,depth_map_2029.npy,right_2029.npy,annot_2029.json,left_2029.npy
2030,depth_map_2030.npy,right_2030.npy,annot_2030.json,left_2030.npy
